quarter,era,table,member,output,output_bytes,rows_raw,rows_parsed,rows_skipped,id_nulls,decode_errors,rows_with_trailing_field,surplus_values,n_columns,columns
2025q2,faers_modern,indi,ASCII/INDI25Q2.txt,data/interim/parquet/indi/indi_2025q2.parquet,4012099,1136665,1136665,0,0,0,1136665,0,4,report_id;case_id;indi_drug_seq;indi_pt
2025q3,faers_modern,indi,ASCII/INDI25Q3.txt,data/interim/parquet/indi/indi_2025q3.parquet,4842279,1310274,1310274,0,0,0,1310274,0,4,report_id;case_id;indi_drug_seq;indi_pt
2025q4,faers_modern,indi,ASCII/INDI25Q4.txt,data/interim/parquet/indi/indi_2025q4.parquet,4070119,1168789,1168789,0,0,0,1168789,0,4,report_id;case_id;indi_drug_seq;indi_pt
2026q1,faers_modern,indi,ASCII/INDI26Q1.txt,data/interim/parquet/indi/indi_2026q1.parquet,3983506,1139940,1139940,0,0,0,1139940,0,4,report_id;case_id;indi_drug_seq;indi_pt
2026q2,faers_modern,indi,ASCII/INDI26Q2.txt,data/interim/parquet/indi/indi_2026q2.parquet,3889095,1124333,1124333,0,0,0,1124333,0,4,report_id;case_id;indi_drug_seq;indi_pt
2004q1,laers,outc,ascii/OUTC04Q1.TXT,data/interim/parquet/outc/outc_2004q1.parquet,171837,57592,57592,0,0,0,57592,0,2,report_id;outc_cod
2004q2,laers,outc,ascii/OUTC04Q2.TXT,data/interim/parquet/outc/outc_2004q2.parquet,188201,62217,62217,0,0,0,62217,0,2,report_id;outc_cod
2004q3,laers,outc,ascii/OUTC04Q3.TXT,data/interim/parquet/outc/outc_2004q3.parquet,201673,66868,66868,0,0,0,66868,0,2,report_id;outc_cod
2004q4,laers,outc,ascii/OUTC04Q4.TXT,data/interim/parquet/outc/outc_2004q4.parquet,221235,74040,74040,0,0,0,74040,0,2,report_id;outc_cod
2005q1,laers,outc,ascii/OUTC05Q1.TXT,data/interim/parquet/outc/outc_2005q1.parquet,231436,77193,77193,0,0,0,77193,0,2,report_id;outc_cod
2005q2,laers,outc,ascii/OUTC05Q2.TXT,data/interim/parquet/outc/outc_2005q2.parquet,242287,80866,80866,0,0,0,80866,0,2,report_id;outc_cod
2005q3,laers,outc,ascii/OUTC05Q3.TXT,data/interim/parquet/outc/outc_2005q3.parquet,250394,83824,83824,0,0,0,83824,0,2,report_id;outc_cod
2005q4,laers,outc,ascii/OUTC05Q4.TXT,data/interim/parquet/outc/outc_2005q4.parquet,268447,89580,89580,0,0,0,89580,0,2,report_id;outc_cod
2006q1,laers,outc,ascii/OUTC06Q1.TXT,data/interim/parquet/outc/outc_2006q1.parquet,289909,96515,96515,0,0,0,96515,0,2,report_id;outc_cod
2006q2,laers,outc,ascii/OUTC06Q2.TXT,data/interim/parquet/outc/outc_2006q2.parquet,260721,87399,87399,0,0,0,87399,0,2,report_id;outc_cod
2006q3,laers,outc,ascii/OUTC06Q3.TXT,data/interim/parquet/outc/outc_2006q3.parquet,215204,71711,71711,0,0,0,71711,0,2,report_id;outc_cod
2006q4,laers,outc,ascii/OUTC06Q4.TXT,data/interim/parquet/outc/outc_2006q4.parquet,232050,77321,77321,0,0,0,77321,0,2,report_id;outc_cod
2007q1,laers,outc,ascii/OUTC07Q1.TXT,data/interim/parquet/outc/outc_2007q1.parquet,263448,86474,86474,0,0,0,86474,0,2,report_id;outc_cod
2007q2,laers,outc,ascii/OUTC07Q2.TXT,data/interim/parquet/outc/outc_2007q2.parquet,264668,86533,86533,0,0,0,86533,0,2,report_id;outc_cod
2007q3,laers,outc,ascii/OUTC07Q3.TXT,data/interim/parquet/outc/outc_2007q3.parquet,269765,88964,88964,0,0,0,88964,0,2,report_id;outc_cod
2007q4,laers,outc,ascii/OUTC07Q4.TXT,data/interim/parquet/outc/outc_2007q4.parquet,278106,91537,91537,0,0,0,91537,0,2,report_id;outc_cod
2008q1,laers,outc,ascii/OUTC08Q1.TXT,data/interim/parquet/outc/outc_2008q1.parquet,290406,96837,96837,0,0,0,96837,0,2,report_id;outc_cod
2008q2,laers,outc,ascii/OUTC08Q2.TXT,data/interim/parquet/outc/outc_2008q2.parquet,305415,100663,100663,0,0,0,100663,0,2,report_id;outc_cod
2008q3,laers,outc,ascii/OUTC08Q3.TXT,data/interim/parquet/outc/outc_2008q3.parquet,313979,102614,102614,0,0,0,102614,0,2,report_id;outc_cod
2008q4,laers,outc,ascii/OUTC08Q4.TXT,data/interim/parquet/outc/outc_2008q4.parquet,315237,103131,103131,0,0,0,103131,0,2,report_id;outc_cod
2009q1,laers,outc,ascii/OUTC09Q1.TXT,data/interim/parquet/outc/outc_2009q1.parquet,336729,109315,109315,0,0,0,109315,0,2,report_id;outc_cod
2009q2,laers,outc,ascii/OUTC09Q2.TXT,data/interim/parquet/outc/outc_2009q2.parquet,351834,114105,114105,0,0,0,114105,0,2,report_id;outc_cod
2009q3,laers,outc,ascii/OUTC09Q3.TXT,data/interim/parquet/outc/outc_2009q3.parquet,361174,117769,117769,0,0,0,117769,0,2,report_id;outc_cod
2009q4,laers,outc,ascii/OUTC09Q4.TXT,data/interim/parquet/outc/outc_2009q4.parquet,405918,130230,130230,0,0,0,130230,0,2,report_id;outc_cod
2010q1,laers,outc,ascii/OUTC10Q1.TXT,data/interim/parquet/outc/outc_2010q1.parquet,392008,127036,127036,0,0,0,127036,0,2,report_id;outc_cod
2010q2,laers,outc,ascii/OUTC10Q2.TXT,data/interim/parquet/outc/outc_2010q2.parquet,435939,140773,140773,0,0,0,140773,0,2,report_id;outc_cod
2010q3,laers,outc,ascii/OUTC10Q3.TXT,data/interim/parquet/outc/outc_2010q3.parquet,511522,164812,164812,0,0,0,164812,0,2,report_id;outc_cod
2010q4,laers,outc,ascii/OUTC10Q4.TXT,data/interim/parquet/outc/outc_2010q4.parquet,492076,158424,158424,0,0,0,158424,0,2,report_id;outc_cod
2011q1,laers,outc,ascii/OUTC11Q1.TXT,data/interim/parquet/outc/outc_2011q1.parquet,519023,167269,167269,0,0,0,167269,0,2,report_id;outc_cod
2011q2,laers,outc,ascii/OUTC11Q2.TXT,data/interim/parquet/outc/outc_2011q2.parquet,557998,195384,195384,0,0,0,195384,0,2,report_id;outc_cod
2011q3,laers,outc,ascii/OUTC11Q3.TXT,data/interim/parquet/outc/outc_2011q3.parquet,556501,191692,191692,0,0,0,191692,0,2,report_id;outc_cod
2011q4,laers,outc,ascii/OUTC11Q4.TXT,data/interim/parquet/outc/outc_2011q4.parquet,539843,182057,182057,0,0,0,182057,0,2,report_id;outc_cod
2012q1,laers,outc,ascii/OUTC12Q1.TXT,data/interim/parquet/outc/outc_2012q1.parquet,559095,202719,202719,0,0,0,202719,0,2,report_id;outc_cod
2012q2,laers,outc,ascii/OUTC12Q2.TXT,data/interim/parquet/outc/outc_2012q2.parquet,560568,206540,206540,0,0,0,206540,0,2,report_id;outc_cod
2012q3,laers,outc,ascii/OUTC12Q3.TXT,data/interim/parquet/outc/outc_2012q3.parquet,374638,122892,122892,0,0,0,122892,0,2,report_id;outc_cod
2012q4,faers_early,outc,ascii/outc12q4.txt,data/interim/parquet/outc/outc_2012q4.parquet,1081200,191699,191699,0,0,0,191699,0,3,report_id;case_id;outc_cod
2013q1,faers_early,outc,ascii/OUTC13Q1.txt,data/interim/parquet/outc/outc_2013q1.parquet,1004073,153733,153733,0,0,0,153733,0,3,report_id;case_id;outc_cod
2013q2,faers_early,outc,ascii/OUTC13Q2.txt,data/interim/parquet/outc/outc_2013q2.parquet,883663,138634,138634,0,0,0,138634,0,3,report_id;case_id;outc_cod
2013q3,faers_early,outc,ASCII/OUTC13Q3.txt,data/interim/parquet/outc/outc_2013q3.parquet,922575,147472,147472,0,0,0,147472,0,3,report_id;case_id;outc_cod
2013q4,faers_early,outc,ascii/OUTC13Q4.txt,data/interim/parquet/outc/outc_2013q4.parquet,971869,154451,154451,0,0,0,154451,0,3,report_id;case_id;outc_cod
2014q1,faers_early,outc,ascii/OUTC14Q1.txt,data/interim/parquet/outc/outc_2014q1.parquet,1044888,170437,170437,0,0,0,170437,0,3,report_id;case_id;outc_cod
2014q2,faers_early,outc,ascii/OUTC14Q2.txt,data/interim/parquet/outc/outc_2014q2.parquet,1039241,178144,178144,0,0,0,178144,0,3,report_id;case_id;outc_cod
2014q3,faers_modern,outc,ascii/OUTC14Q3.txt,data/interim/parquet/outc/outc_2014q3.parquet,1045005,169754,169754,0,0,0,169754,0,3,report_id;case_id;outc_cod
2014q4,faers_modern,outc,ascii/OUTC14Q4.txt,data/interim/parquet/outc/outc_2014q4.parquet,1037891,167401,167401,0,0,0,167401,0,3,report_id;case_id;outc_cod
2015q1,faers_modern,outc,ascii/OUTC15Q1.txt,data/interim/parquet/outc/outc_2015q1.parquet,1220812,238008,238008,0,0,0,238008,0,3,report_id;case_id;outc_cod
2015q2,faers_modern,outc,ascii/OUTC15Q2.txt,data/interim/parquet/outc/outc_2015q2.parquet,1118654,200423,200423,0,0,0,200423,0,3,report_id;case_id;outc_cod
2015q3,faers_modern,outc,ascii/OUTC15Q3.txt,data/interim/parquet/outc/outc_2015q3.parquet,1154133,213108,213108,0,0,0,213108,0,3,report_id;case_id;outc_cod
2015q4,faers_modern,outc,ascii/OUTC15Q4.txt,data/interim/parquet/outc/outc_2015q4.parquet,1135273,205080,205080,0,0,0,205080,0,3,report_id;case_id;outc_cod
2016q1,faers_modern,outc,ascii/OUTC16Q1.txt,data/interim/parquet/outc/outc_2016q1.parquet,1156339,210280,210280,0,0,0,210280,0,3,report_id;case_id;outc_cod
2016q2,faers_modern,outc,ascii/OUTC16Q2.txt,data/interim/parquet/outc/outc_2016q2.parquet,1176413,218745,218745,0,0,0,218745,0,3,report_id;case_id;outc_cod
2016q3,faers_modern,outc,ascii/OUTC16Q3.txt,data/interim/parquet/outc/outc_2016q3.parquet,1179832,221346,221346,0,0,0,221346,0,3,report_id;case_id;outc_cod
2016q4,faers_modern,outc,ascii/OUTC16Q4.txt,data/interim/parquet/outc/outc_2016q4.parquet,1182419,220468,220468,0,0,0,220468,0,3,report_id;case_id;outc_cod
2017q1,faers_modern,outc,ascii/OUTC17Q1.txt,data/interim/parquet/outc/outc_2017q1.parquet,1239135,242274,242274,0,0,0,242274,0,3,report_id;case_id;outc_cod
2017q2,faers_modern,outc,ascii/OUTC17Q2.txt,data/interim/parquet/outc/outc_2017q2.parquet,1205356,232053,232053,0,0,0,232053,0,3,report_id;case_id;outc_cod
2017q3,faers_modern,outc,ascii/OUTC17Q3.txt,data/interim/parquet/outc/outc_2017q3.parquet,1212207,233715,233715,0,0,0,233715,0,3,report_id;case_id;outc_cod
2017q4,faers_modern,outc,ascii/OUTC17Q4.txt,data/interim/parquet/outc/outc_2017q4.parquet,1235215,243176,243176,0,0,0,243176,0,3,report_id;case_id;outc_cod
2018q1,faers_modern,outc,ascii/OUTC18Q1.txt,data/interim/parquet/outc/outc_2018q1.parquet,1373452,298710,298710,0,0,0,298710,0,3,report_id;case_id;outc_cod
2018q2,faers_modern,outc,ascii/OUTC18Q2.txt,data/interim/parquet/outc/outc_2018q2.parquet,1470817,331947,331947,0,0,0,331947,0,3,report_id;case_id;outc_cod
2018q3,faers_modern,outc,ascii/OUTC18Q3.txt,data/interim/parquet/outc/outc_2018q3.parquet,1386445,295817,295817,0,0,0,295817,0,3,report_id;case_id;outc_cod
2018q4,faers_modern,outc,ascii/OUTC18Q4.txt,data/interim/parquet/outc/outc_2018q4.parquet,1396556,299135,299135,0,0,0,299135,0,3,report_id;case_id;outc_cod
2019q1,faers_modern,outc,ascii/OUTC19Q1.txt,data/interim/parquet/outc/outc_2019q1.parquet,1431583,310662,310662,0,0,0,310662,0,3,report_id;case_id;outc_cod
2019q2,faers_modern,outc,ascii/OUTC19Q2.txt,data/interim/parquet/outc/outc_2019q2.parquet,1452179,324738,324738,0,0,0,324738,0,3,report_id;case_id;outc_cod
2019q3,faers_modern,outc,ascii/OUTC19Q3.txt,data/interim/parquet/outc/outc_2019q3.parquet,1457711,323787,323787,0,0,0,323787,0,3,report_id;case_id;outc_cod
2019q4,faers_modern,outc,ascii/OUTC19Q4.txt,data/interim/parquet/outc/outc_2019q4.parquet,1449760,321603,321603,0,0,0,321603,0,3,report_id;case_id;outc_cod
2020q1,faers_modern,outc,ASCII/OUTC20Q1.txt,data/interim/parquet/outc/outc_2020q1.parquet,1482839,335470,335470,0,0,0,335470,0,3,report_id;case_id;outc_cod
2020q2,faers_modern,outc,ASCII/OUTC20Q2.txt,data/interim/parquet/outc/outc_2020q2.parquet,1412177,307509,307509,0,0,0,307509,0,3,report_id;case_id;outc_cod
2020q3,faers_modern,outc,ASCII/OUTC20Q3.txt,data/interim/parquet/outc/outc_2020q3.parquet,1548828,358815,358815,0,0,0,358815,0,3,report_id;case_id;outc_cod
2020q4,faers_modern,outc,ASCII/OUTC20Q4.txt,data/interim/parquet/outc/outc_2020q4.parquet,1550260,365575,365575,0,0,0,365575,0,3,report_id;case_id;outc_cod
2021q1,faers_modern,outc,ASCII/OUTC21Q1.txt,data/interim/parquet/outc/outc_2021q1.parquet,1578637,371698,371698,0,0,0,371698,0,3,report_id;case_id;outc_cod
2021q2,faers_modern,outc,ASCII/OUTC21Q2.txt,data/interim/parquet/outc/outc_2021q2.parquet,1589591,383928,383928,0,0,0,383928,0,3,report_id;case_id;outc_cod
2021q3,faers_modern,outc,ASCII/OUTC21Q3.txt,data/interim/parquet/outc/outc_2021q3.parquet,1658327,420729,420729,0,0,0,420729,0,3,report_id;case_id;outc_cod
2021q4,faers_modern,outc,ASCII/OUTC21Q4.txt,data/interim/parquet/outc/outc_2021q4.parquet,1479822,337168,337168,0,0,0,337168,0,3,report_id;case_id;outc_cod
2022q1,faers_modern,outc,ASCII/OUTC22Q1.txt,data/interim/parquet/outc/outc_2022q1.parquet,1584230,375497,375497,0,0,0,375497,0,3,report_id;case_id;outc_cod
2022q2,faers_modern,outc,ASCII/OUTC22Q2.txt,data/interim/parquet/outc/outc_2022q2.parquet,1458824,325309,325309,0,0,0,325309,0,3,report_id;case_id;outc_cod
2022q3,faers_modern,outc,ASCII/OUTC22Q3.txt,data/interim/parquet/outc/outc_2022q3.parquet,1514438,345763,345763,0,0,0,345763,0,3,report_id;case_id;outc_cod
2022q4,faers_modern,outc,ASCII/OUTC22Q4.txt,data/interim/parquet/outc/outc_2022q4.parquet,1498891,334611,334611,0,0,0,334611,0,3,report_id;case_id;outc_cod
2023q1,faers_modern,outc,ASCII/OUTC23Q1.txt,data/interim/parquet/outc/outc_2023q1.parquet,1450509,309217,309217,0,0,0,309217,0,3,report_id;case_id;outc_cod
2023q2,faers_modern,outc,ASCII/OUTC23Q2.txt,data/interim/parquet/outc/outc_2023q2.parquet,1451628,303513,303513,0,0,0,303513,0,3,report_id;case_id;outc_cod
2023q3,faers_modern,outc,ASCII/OUTC23Q3.txt,data/interim/parquet/outc/outc_2023q3.parquet,1414844,307396,307396,0,0,0,307396,0,3,report_id;case_id;outc_cod
2023q4,faers_modern,outc,ASCII/OUTC23Q4.txt,data/interim/parquet/outc/outc_2023q4.parquet,1476418,327797,327797,0,0,0,327797,0,3,report_id;case_id;outc_cod
2024q1,faers_modern,outc,ASCII/OUTC24Q1.txt,data/interim/parquet/outc/outc_2024q1.parquet,1392466,295044,295044,0,0,0,295044,0,3,report_id;case_id;outc_cod
2024q2,faers_modern,outc,ASCII/OUTC24Q2.txt,data/interim/parquet/outc/outc_2024q2.parquet,1396689,291572,291572,0,0,0,291572,0,3,report_id;case_id;outc_cod
2024q3,faers_modern,outc,ASCII/OUTC24Q3.txt,data/interim/parquet/outc/outc_2024q3.parquet,1387480,288275,288275,0,0,0,288275,0,3,report_id;case_id;outc_cod
2024q4,faers_modern,outc,ASCII/OUTC24Q4.txt,data/interim/parquet/outc/outc_2024q4.parquet,1423679,308960,308960,0,0,0,308960,0,3,report_id;case_id;outc_cod
2025q1,faers_modern,outc,ASCII/OUTC25Q1.txt,data/interim/parquet/outc/outc_2025q1.parquet,1415275,304027,304027,0,0,0,304027,0,3,report_id;case_id;outc_cod
2025q2,faers_modern,outc,ASCII/OUTC25Q2.txt,data/interim/parquet/outc/outc_2025q2.parquet,1418501,295583,295583,0,0,0,295583,0,3,report_id;case_id;outc_cod
2025q3,faers_modern,outc,ASCII/OUTC25Q3.txt,data/interim/parquet/outc/outc_2025q3.parquet,1540138,343251,343251,0,0,0,343251,0,3,report_id;case_id;outc_cod
2025q4,faers_modern,outc,ASCII/OUTC25Q4.txt,data/interim/parquet/outc/outc_2025q4.parquet,1404396,289721,289721,0,0,0,289721,0,3,report_id;case_id;outc_cod
2026q1,faers_modern,outc,ASCII/OUTC26Q1.txt,data/interim/parquet/outc/outc_2026q1.parquet,1370273,291580,291580,0,0,0,291580,0,3,report_id;case_id;outc_cod
2026q2,faers_modern,outc,ASCII/OUTC26Q2.txt,data/interim/parquet/outc/outc_2026q2.parquet,1415998,303705,303705,0,0,0,303705,0,3,report_id;case_id;outc_cod
2004q1,laers,reac,ascii/REAC04Q1.TXT,data/interim/parquet/reac/reac_2004q1.parquet,774990,264410,264410,0,0,0,264410,0,2,report_id;pt
