drug_a,drug_b
NIRMATRELVIR,TACROLIMUS
NIRMATRELVIR,TADALAFIL
NIRMATRELVIR,TAMSULOSIN
NIRMATRELVIR,TENOFOVIR
NIRMATRELVIR,TEZACAFTOR
NIRMATRELVIR,TICAGRELOR
NIRMATRELVIR,TOFACITINIB
NIRMATRELVIR,TOLVAPTAN
NIRMATRELVIR,TRAZODONE
NIRMATRELVIR,TRIAZOLAM
NIRMATRELVIR,UPADACITINIB
NIRMATRELVIR,VASOPRESSIN
NIRMATRELVIR,VELPATASVIR
NIRMATRELVIR,VENETOCLAX
NIRMATRELVIR,VERAPAMIL
NIRMATRELVIR,VINCRISTINE
NIRMATRELVIR,VORICONAZOLE
NIRMATRELVIR,WARFARIN
NIRMATRELVIR,ZIDOVUDINE
NIRMATRELVIR,ZOLPIDEM
MAGNESIUM,NITROFURANTOIN
NITROFURANTOIN,PROBENECID
ASPIRIN,NITROGLYCERIN
NITROGLYCERIN,SILDENAFIL
NITROGLYCERIN,TADALAFIL
DEXAMETHASONE,NIVOLUMAB
NIVOLUMAB,PREDNISONE
NIVOLUMAB,THALIDOMIDE
AMITRIPTYLINE,NOREPINEPHRINE
CALCIUM,NOREPINEPHRINE
CLOMIPRAMINE,NOREPINEPHRINE
DESFLURANE,NOREPINEPHRINE
ISOFLURANE,NOREPINEPHRINE
NOREPINEPHRINE,NORTRIPTYLINE
NOREPINEPHRINE,SEVOFLURANE
NOREPINEPHRINE,SODIUM CHLORIDE
LINEZOLID,NORTRIPTYLINE
METHYLENE BLUE,NORTRIPTYLINE
ACETAMINOPHEN,OCRELIZUMAB
FINGOLIMOD,OCRELIZUMAB
METHYLPREDNISOLONE,OCRELIZUMAB
NATALIZUMAB,OCRELIZUMAB
OCRELIZUMAB,TERIFLUNOMIDE
CYCLOSPORINE,OCTREOTIDE
GLUCAGON,OCTREOTIDE
ACTIVATED CHARCOAL,OLANZAPINE
ALCOHOL,OLANZAPINE
BIPERIDEN,OLANZAPINE
DIAZEPAM,OLANZAPINE
DOPAMINE,OLANZAPINE
FLUVOXAMINE,OLANZAPINE
IMIPRAMINE,OLANZAPINE
LEVODOPA,OLANZAPINE
LITHIUM,OLANZAPINE
MAGNESIUM,OLANZAPINE
OLANZAPINE,OMEPRAZOLE
OLANZAPINE,RIFAMPIN
OLANZAPINE,THEOPHYLLINE
OLANZAPINE,VALPROATE
OLANZAPINE,WARFARIN
ALISKIREN,OLMESARTAN
CALCIUM,OLMESARTAN
CHOLESTYRAMINE,OLMESARTAN
HYDROCHLOROTHIAZIDE,OLMESARTAN
LITHIUM,OLMESARTAN
OLMESARTAN,OLMESARTAN MEDOXOMIL
OLMESARTAN,POTASSIUM
ALISKIREN,OLMESARTAN MEDOXOMIL
CALCIUM,OLMESARTAN MEDOXOMIL
CHOLESTYRAMINE,OLMESARTAN MEDOXOMIL
HYDROCHLOROTHIAZIDE,OLMESARTAN MEDOXOMIL
LITHIUM,OLMESARTAN MEDOXOMIL
OLMESARTAN MEDOXOMIL,POTASSIUM
LIDOCAINE,ONABOTULINUMTOXINA
ATRACURIUM,ONDANSETRON
CARBAMAZEPINE,ONDANSETRON
CISPLATIN,ONDANSETRON
ETOPOSIDE,ONDANSETRON
FENTANYL,ONDANSETRON
LITHIUM,ONDANSETRON
METHOTREXATE,ONDANSETRON
METHYLENE BLUE,ONDANSETRON
MIRTAZAPINE,ONDANSETRON
NOREPINEPHRINE,ONDANSETRON
ONDANSETRON,PHENYTOIN
ONDANSETRON,RIFAMPIN
ONDANSETRON,TRAMADOL
ALCOHOL,OPIUM
BENZODIAZEPINE,OPIUM
BUPRENORPHINE,OPIUM
LINEZOLID,OPIUM
METHYLENE BLUE,OPIUM
MIRTAZAPINE,OPIUM
MORPHINE,OPIUM
NOREPINEPHRINE,OPIUM
OPIUM,TRAMADOL
OPIUM,TRAZODONE
ACETAMINOPHEN,OSELTAMIVIR
AMANTADINE,OSELTAMIVIR
AMOXICILLIN,OSELTAMIVIR
ASPIRIN,OSELTAMIVIR
CALCIUM,OSELTAMIVIR
MAGNESIUM,OSELTAMIVIR
OSELTAMIVIR,WARFARIN
OSIMERTINIB,PEMETREXED
FLUOROURACIL,OXALIPLATIN
LEUCOVORIN,OXALIPLATIN
OXCARBAZEPINE,PHENOBARBITAL
OXCARBAZEPINE,PHENYTOIN
OXCARBAZEPINE,RIFAMPIN
OXCARBAZEPINE,VALPROATE
CLARITHROMYCIN,OXYBUTYNIN
ERYTHROMYCIN,OXYBUTYNIN
KETOCONAZOLE,OXYBUTYNIN
METOCLOPRAMIDE,OXYBUTYNIN
MICONAZOLE,OXYBUTYNIN
ALCOHOL,OXYCODONE
BENZODIAZEPINE,OXYCODONE
BUPRENORPHINE,OXYCODONE
CARBAMAZEPINE,OXYCODONE
CYCLOBENZAPRINE,OXYCODONE
ERYTHROMYCIN,OXYCODONE
KETOCONAZOLE,OXYCODONE
LINEZOLID,OXYCODONE
METHYLENE BLUE,OXYCODONE
MIRTAZAPINE,OXYCODONE
MORPHINE,OXYCODONE
NALMEFENE,OXYCODONE
NALOXONE,OXYCODONE
NOREPINEPHRINE,OXYCODONE
OXYCODONE,PHENYTOIN
OXYCODONE,PREGABALIN
OXYCODONE,RIFAMPIN
OXYCODONE,RITONAVIR
OXYCODONE,TRAMADOL
OXYCODONE,TRAZODONE
ALCOHOL,OXYMORPHONE
BENZODIAZEPINE,OXYMORPHONE
BUPRENORPHINE,OXYMORPHONE
CYCLOBENZAPRINE,OXYMORPHONE
LINEZOLID,OXYMORPHONE
METHYLENE BLUE,OXYMORPHONE
MIRTAZAPINE,OXYMORPHONE
NALMEFENE,OXYMORPHONE
NALOXONE,OXYMORPHONE
NOREPINEPHRINE,OXYMORPHONE
OXYMORPHONE,TRAMADOL
OXYMORPHONE,TRAZODONE
BUSPIRONE,PACLITAXEL
CARBAMAZEPINE,PACLITAXEL
CISPLATIN,PACLITAXEL
CLARITHROMYCIN,PACLITAXEL
FELODIPINE,PACLITAXEL
GEMFIBROZIL,PACLITAXEL
ITRACONAZOLE,PACLITAXEL
KETOCONAZOLE,PACLITAXEL
LOVASTATIN,PACLITAXEL
MIDAZOLAM,PACLITAXEL
NEFAZODONE,PACLITAXEL
PACLITAXEL,REPAGLINIDE
PACLITAXEL,RIFAMPIN
PACLITAXEL,RITONAVIR
PACLITAXEL,ROSIGLITAZONE
PACLITAXEL,SILDENAFIL
PACLITAXEL,SIMVASTATIN
PACLITAXEL,TELITHROMYCIN
PACLITAXEL,TRIAZOLAM
CARBAMAZEPINE,PALBOCICLIB
CLARITHROMYCIN,PALBOCICLIB
CYCLOSPORINE,PALBOCICLIB
ENZALUTAMIDE,PALBOCICLIB
EVEROLIMUS,PALBOCICLIB
FENTANYL,PALBOCICLIB
FULVESTRANT,PALBOCICLIB
ITRACONAZOLE,PALBOCICLIB
KETOCONAZOLE,PALBOCICLIB
LETROZOLE,PALBOCICLIB
LOPINAVIR,PALBOCICLIB
MIDAZOLAM,PALBOCICLIB
NEFAZODONE,PALBOCICLIB
PALBOCICLIB,PERTUZUMAB
PALBOCICLIB,PHENYTOIN
PALBOCICLIB,POSACONAZOLE
PALBOCICLIB,RIFAMPIN
PALBOCICLIB,RITONAVIR
PALBOCICLIB,SIROLIMUS
PALBOCICLIB,TACROLIMUS
PALBOCICLIB,TELAPREVIR
PALBOCICLIB,TELITHROMYCIN
PALBOCICLIB,TRASTUZUMAB
PALBOCICLIB,VORICONAZOLE
ALCOHOL,PALIPERIDONE
AMIODARONE,PALIPERIDONE
ARIPIPRAZOLE,PALIPERIDONE
CHLORPROMAZINE,PALIPERIDONE
DIVALPROEX,PALIPERIDONE
DOPAMINE,PALIPERIDONE
GATIFLOXACIN,PALIPERIDONE
LEVODOPA,PALIPERIDONE
LITHIUM,PALIPERIDONE
MOXIFLOXACIN,PALIPERIDONE
OLANZAPINE,PALIPERIDONE
PALIPERIDONE,PAROXETINE
PALIPERIDONE,RISPERIDONE
PALIPERIDONE,SOTALOL
PALIPERIDONE,VALPROATE
FENTANYL,PALONOSETRON
LITHIUM,PALONOSETRON
METHYLENE BLUE,PALONOSETRON
MIRTAZAPINE,PALONOSETRON
NOREPINEPHRINE,PALONOSETRON
PALONOSETRON,TRAMADOL
BEVACIZUMAB,PANITUMUMAB
CETUXIMAB,PANITUMUMAB
IRINOTECAN,PANITUMUMAB
MAGNESIUM,PANITUMUMAB
OXALIPLATIN,PANITUMUMAB
ATAZANAVIR,PANTOPRAZOLE
CALCIUM,PANTOPRAZOLE
DASATINIB,PANTOPRAZOLE
DIGOXIN,PANTOPRAZOLE
ERLOTINIB,PANTOPRAZOLE
ITRACONAZOLE,PANTOPRAZOLE
KETOCONAZOLE,PANTOPRAZOLE
MAGNESIUM,PANTOPRAZOLE
METHOTREXATE,PANTOPRAZOLE
NILOTINIB,PANTOPRAZOLE
PANTOPRAZOLE,RILPIVIRINE
PANTOPRAZOLE,WARFARIN
CALCITRIOL,PARICALCITOL
CALCIUM,PARICALCITOL
CHOLESTYRAMINE,PARICALCITOL
CLARITHROMYCIN,PARICALCITOL
ITRACONAZOLE,PARICALCITOL
KETOCONAZOLE,PARICALCITOL
LOPINAVIR,PARICALCITOL
NEFAZODONE,PARICALCITOL
PARICALCITOL,POSACONAZOLE
PARICALCITOL,RITONAVIR
PARICALCITOL,TELAPREVIR
PARICALCITOL,TELITHROMYCIN
PARICALCITOL,VITAMINS
PARICALCITOL,VORICONAZOLE
ASPIRIN,PAROXETINE
BUSPIRONE,PAROXETINE
CLOPIDOGREL,PAROXETINE
DEXTROMETHORPHAN,PAROXETINE
FENTANYL,PAROXETINE
HEPARIN,PAROXETINE
LINEZOLID,PAROXETINE
LITHIUM,PAROXETINE
MEPERIDINE,PAROXETINE
METHADONE,PAROXETINE
METHYLENE BLUE,PAROXETINE
PAROXETINE,PROPAFENONE
PAROXETINE,RISPERIDONE
PAROXETINE,RITONAVIR
PAROXETINE,SELEGILINE
PAROXETINE,TAMOXIFEN
PAROXETINE,TRAMADOL
PAROXETINE,VENLAFAXINE
PAROXETINE,WARFARIN
BEVACIZUMAB,PAZOPANIB
CALCIUM,PAZOPANIB
ESOMEPRAZOLE,PAZOPANIB
MAGNESIUM,PAZOPANIB
PAZOPANIB,PEMETREXED
PAZOPANIB,POTASSIUM
PAZOPANIB,SIMVASTATIN
ASPARAGINASE,PEGASPARGASE
DEXAMETHASONE,PEGASPARGASE
EPINEPHRINE,PEGASPARGASE
OXYGEN,PEGASPARGASE
ABACAVIR,PEGINTERFERON ALFA 2A
ALCOHOL,PEGINTERFERON ALFA 2A
AZATHIOPRINE,PEGINTERFERON ALFA 2A
DIDANOSINE,PEGINTERFERON ALFA 2A
LAMIVUDINE,PEGINTERFERON ALFA 2A
METHADONE,PEGINTERFERON ALFA 2A
PEGINTERFERON ALFA 2A,RIBAVIRIN
PEGINTERFERON ALFA 2A,TELBIVUDINE
PEGINTERFERON ALFA 2A,THEOPHYLLINE
PEGINTERFERON ALFA 2A,ZIDOVUDINE
DEXAMETHASONE,PEMBROLIZUMAB
PEMBROLIZUMAB,PREDNISONE
PEMBROLIZUMAB,THALIDOMIDE
CISPLATIN,PEMETREXED
FOLIC ACID,PEMETREXED
IBUPROFEN,PEMETREXED
PENICILLIN G BENZATHINE,PROBENECID
ALCOHOL,PERAMPANEL
CARBAMAZEPINE,PERAMPANEL
OXCARBAZEPINE,PERAMPANEL
PERAMPANEL,PHENYTOIN
ALISKIREN,PERINDOPRIL
CYCLOSPORINE,PERINDOPRIL
DIGOXIN,PERINDOPRIL
EPINEPHRINE,PERINDOPRIL
GENTAMICIN,PERINDOPRIL
HEPARIN,PERINDOPRIL
INDOMETHACIN,PERINDOPRIL
LITHIUM,PERINDOPRIL
PERINDOPRIL,PERINDOPRIL ERBUMINE
PERINDOPRIL,POTASSIUM
PERINDOPRIL,SACUBITRIL
PERINDOPRIL,SPIRONOLACTONE
PERINDOPRIL,VALSARTAN
ALISKIREN,PERINDOPRIL ERBUMINE
CYCLOSPORINE,PERINDOPRIL ERBUMINE
DIGOXIN,PERINDOPRIL ERBUMINE
EPINEPHRINE,PERINDOPRIL ERBUMINE
GENTAMICIN,PERINDOPRIL ERBUMINE
HEPARIN,PERINDOPRIL ERBUMINE
INDOMETHACIN,PERINDOPRIL ERBUMINE
LITHIUM,PERINDOPRIL ERBUMINE
PERINDOPRIL ERBUMINE,POTASSIUM
PERINDOPRIL ERBUMINE,SACUBITRIL
PERINDOPRIL ERBUMINE,SPIRONOLACTONE
PERINDOPRIL ERBUMINE,VALSARTAN
DOCETAXEL,PERTUZUMAB
DOXORUBICIN,PERTUZUMAB
PACLITAXEL,PERTUZUMAB
PERTUZUMAB,TRASTUZUMAB
ALCOHOL,PHENOBARBITAL
DOXYCYCLINE,PHENOBARBITAL
PHENOBARBITAL,PHENPROCOUMON
PHENOBARBITAL,PHENYTOIN
PHENOBARBITAL,VALPROATE
PHENOBARBITAL,VALPROIC ACID
PHENOBARBITAL,WARFARIN
ALCOHOL,PHENTERMINE
AMPHETAMINE,PHENTERMINE
FLUOXETINE,PHENTERMINE
FLUVOXAMINE,PHENTERMINE
PAROXETINE,PHENTERMINE
PHENTERMINE,SERTRALINE
ALCOHOL,PHENYTOIN
ATORVASTATIN,PHENYTOIN
CALCIUM,PHENYTOIN
CARBOPLATIN,PHENYTOIN
CHLORDIAZEPOXIDE,PHENYTOIN
CISPLATIN,PHENYTOIN
CYCLOSPORINE,PHENYTOIN
DOXORUBICIN,PHENYTOIN
FLUOROURACIL,PHENYTOIN
FOLIC ACID,PHENYTOIN
KETOCONAZOLE,PHENYTOIN
METHYLPHENIDATE,PHENYTOIN
MICONAZOLE,PHENYTOIN
NIFEDIPINE,PHENYTOIN
OMEPRAZOLE,PHENYTOIN
PACLITAXEL,PHENYTOIN
PANCURONIUM,PHENYTOIN
PAROXETINE,PHENYTOIN
PHENYTOIN,POSACONAZOLE
PHENYTOIN,QUETIAPINE
PHENYTOIN,RIFAMPIN
PHENYTOIN,RITONAVIR
PHENYTOIN,ROCURONIUM
PHENYTOIN,SERTRALINE
PHENYTOIN,SIMVASTATIN
PHENYTOIN,SULFAMETHOXAZOLE
PHENYTOIN,THEOPHYLLINE
PHENYTOIN,TOPIRAMATE
PHENYTOIN,TRAZODONE
PHENYTOIN,TRIMETHOPRIM
PHENYTOIN,VALPROATE
PHENYTOIN,VALPROIC ACID
PHENYTOIN,VECURONIUM
PHENYTOIN,VERAPAMIL
PHENYTOIN,VORICONAZOLE
PHENYTOIN,WARFARIN
ABACAVIR,PIBRENTASVIR
AMLODIPINE,PIBRENTASVIR
BUPRENORPHINE,PIBRENTASVIR
CAFFEINE,PIBRENTASVIR
CARBAMAZEPINE,PIBRENTASVIR
CYCLOSPORINE,PIBRENTASVIR
DABIGATRAN ETEXILATE,PIBRENTASVIR
DEXTROMETHORPHAN,PIBRENTASVIR
DIGOXIN,PIBRENTASVIR
DOLUTEGRAVIR,PIBRENTASVIR
ELVITEGRAVIR,PIBRENTASVIR
EMTRICITABINE,PIBRENTASVIR
FELODIPINE,PIBRENTASVIR
FLUVASTATIN,PIBRENTASVIR
LAMIVUDINE,PIBRENTASVIR
LAMOTRIGINE,PIBRENTASVIR
LOSARTAN,PIBRENTASVIR
LOVASTATIN,PIBRENTASVIR
METHADONE,PIBRENTASVIR
MIDAZOLAM,PIBRENTASVIR
NALOXONE,PIBRENTASVIR
NALTREXONE,PIBRENTASVIR
OMEPRAZOLE,PIBRENTASVIR
PHENYTOIN,PIBRENTASVIR
PIBRENTASVIR,PITAVASTATIN
PIBRENTASVIR,PRAVASTATIN
PIBRENTASVIR,RALTEGRAVIR
PIBRENTASVIR,RIFAMPIN
PIBRENTASVIR,RILPIVIRINE
PIBRENTASVIR,RITONAVIR
PIBRENTASVIR,ROSUVASTATIN
PIBRENTASVIR,SIMVASTATIN
PIBRENTASVIR,SOFOSBUVIR
PIBRENTASVIR,TACROLIMUS
PIBRENTASVIR,TENOFOVIR
PIBRENTASVIR,TENOFOVIR ALAFENAMIDE
PIBRENTASVIR,TENOFOVIR DISOPROXIL
PIBRENTASVIR,VALSARTAN
PIBRENTASVIR,WARFARIN
AMIODARONE,PIMAVANSERIN
CARBIDOPA,PIMAVANSERIN
CHLORPROMAZINE,PIMAVANSERIN
GATIFLOXACIN,PIMAVANSERIN
LEVODOPA,PIMAVANSERIN
MOXIFLOXACIN,PIMAVANSERIN
PIMAVANSERIN,SOTALOL
PIMAVANSERIN,ZIPRASIDONE
GEMFIBROZIL,PIOGLITAZONE
PIOGLITAZONE,RIFAMPIN
PIOGLITAZONE,TOPIRAMATE
AMIKACIN,PIPERACILLIN
GENTAMICIN,PIPERACILLIN
HEPARIN,PIPERACILLIN
METHOTREXATE,PIPERACILLIN
PIPERACILLIN,POTASSIUM
PIPERACILLIN,PROBENECID
PIPERACILLIN,TAZOBACTAM
PIPERACILLIN,TOBRAMYCIN
PIPERACILLIN,VANCOMYCIN
PIPERACILLIN,VECURONIUM
ALCOHOL,PIROXICAM
ASPIRIN,PIROXICAM
CYCLOSPORINE,PIROXICAM
DICLOFENAC,PIROXICAM
DIGOXIN,PIROXICAM
FUROSEMIDE,PIROXICAM
INDOMETHACIN,PIROXICAM
LITHIUM,PIROXICAM
MELOXICAM,PIROXICAM
METHOTREXATE,PIROXICAM
NOREPINEPHRINE,PIROXICAM
PEMETREXED,PIROXICAM
PIROXICAM,POTASSIUM
PIROXICAM,PROPRANOLOL
PIROXICAM,WARFARIN
ALCOHOL,PITAVASTATIN
COLCHICINE,PITAVASTATIN
CYCLOSPORINE,PITAVASTATIN
ERYTHROMYCIN,PITAVASTATIN
GEMFIBROZIL,PITAVASTATIN
NIACIN,PITAVASTATIN
PITAVASTATIN,RIFAMPIN
CIPROFLOXACIN,POMALIDOMIDE
DEXAMETHASONE,POMALIDOMIDE
FLUVOXAMINE,POMALIDOMIDE
PEMBROLIZUMAB,POMALIDOMIDE
POMALIDOMIDE,THALIDOMIDE
ALPRAZOLAM,POSACONAZOLE
ATAZANAVIR,POSACONAZOLE
BENZODIAZEPINE,POSACONAZOLE
CALCIUM,POSACONAZOLE
CYCLOSPORINE,POSACONAZOLE
DIGOXIN,POSACONAZOLE
DILTIAZEM,POSACONAZOLE
ESOMEPRAZOLE,POSACONAZOLE
FELODIPINE,POSACONAZOLE
FOSAMPRENAVIR,POSACONAZOLE
GLIPIZIDE,POSACONAZOLE
MAGNESIUM,POSACONAZOLE
METOCLOPRAMIDE,POSACONAZOLE
MIDAZOLAM,POSACONAZOLE
NICARDIPINE,POSACONAZOLE
NIFEDIPINE,POSACONAZOLE
POSACONAZOLE,POTASSIUM
POSACONAZOLE,RITONAVIR
POSACONAZOLE,SIMVASTATIN
POSACONAZOLE,SIROLIMUS
POSACONAZOLE,TACROLIMUS
POSACONAZOLE,TRIAZOLAM
POSACONAZOLE,VENETOCLAX
POSACONAZOLE,VERAPAMIL
POSACONAZOLE,VINCRISTINE
POTASSIUM,POTASSIUM CHLORIDE
POTASSIUM,SPIRONOLACTONE
ALISKIREN,POTASSIUM CHLORIDE
EPLERENONE,POTASSIUM CHLORIDE
POTASSIUM CHLORIDE,SPIRONOLACTONE
ALCOHOL,PRAMIPEXOLE
DOPAMINE,PRAMIPEXOLE
LEVODOPA,PRAMIPEXOLE
METOCLOPRAMIDE,PRAMIPEXOLE
PRAMIPEXOLE,PRAMIPEXOLE DIHYDROCHLORIDE
PRAMIPEXOLE,ROPINIROLE
ALCOHOL,PRAMIPEXOLE DIHYDROCHLORIDE
DOPAMINE,PRAMIPEXOLE DIHYDROCHLORIDE
LEVODOPA,PRAMIPEXOLE DIHYDROCHLORIDE
METOCLOPRAMIDE,PRAMIPEXOLE DIHYDROCHLORIDE
PRAMIPEXOLE DIHYDROCHLORIDE,ROPINIROLE
ASPIRIN,PRASUGREL
CLOPIDOGREL,PRASUGREL
DIGOXIN,PRASUGREL
HEPARIN,PRASUGREL
MORPHINE,PRASUGREL
PRASUGREL,WARFARIN
ALCOHOL,PRAVASTATIN
AZITHROMYCIN,PRAVASTATIN
CYCLOSPORINE,PRAVASTATIN
ERYTHROMYCIN,PRAVASTATIN
GEMFIBROZIL,PRAVASTATIN
KETOCONAZOLE,PRAVASTATIN
NIACIN,PRAVASTATIN
PRAVASTATIN,SPIRONOLACTONE
PRAVASTATIN,TESTOSTERONE
ALLOPURINOL,PRAZOSIN
ASPIRIN,PRAZOSIN
CHLORDIAZEPOXIDE,PRAZOSIN
COLCHICINE,PRAZOSIN
DIAZEPAM,PRAZOSIN
DIGOXIN,PRAZOSIN
INDOMETHACIN,PRAZOSIN
PHENOBARBITAL,PRAZOSIN
PRAZOSIN,PROBENECID
PRAZOSIN,PROPOXYPHENE
PRAZOSIN,PROPRANOLOL
CARBAMAZEPINE,PREGABALIN
LAMOTRIGINE,PREGABALIN
LORAZEPAM,PREGABALIN
PHENOBARBITAL,PREGABALIN
PHENYTOIN,PREGABALIN
PREGABALIN,TOPIRAMATE
PREGABALIN,VALPROIC ACID
PROBENECID,RIFAMPIN
PROBENECID,THEOPHYLLINE
PROBENECID,VALPROIC ACID
ALCOHOL,PROCHLORPERAZINE
ALCOHOL,PROMETHAZINE
EPINEPHRINE,PROMETHAZINE
AMIODARONE,PROPAFENONE
ERYTHROMYCIN,PROPAFENONE
KETOCONAZOLE,PROPAFENONE
LIDOCAINE,PROPAFENONE
PROPAFENONE,PROPRANOLOL
PROPAFENONE,RIFAMPIN
PROPAFENONE,RITONAVIR
PROPAFENONE,SERTRALINE
PROPAFENONE,WARFARIN
ATROPINE,PROPOFOL
CHLORAL,PROPOFOL
DESFLURANE,PROPOFOL
FENTANYL,PROPOFOL
GLYCOPYRROLATE,PROPOFOL
ISOFLURANE,PROPOFOL
LIDOCAINE,PROPOFOL
MEPERIDINE,PROPOFOL
MORPHINE,PROPOFOL
OXYGEN,PROPOFOL
PROPOFOL,SEVOFLURANE
PROPOFOL,SUCCINYLCHOLINE
PROPOFOL,VALPROATE
ALCOHOL,PROPRANOLOL
AMIODARONE,PROPRANOLOL
CALCIUM,PROPRANOLOL
CLONIDINE,PROPRANOLOL
DOBUTAMINE,PROPRANOLOL
DOXAZOSIN,PROPRANOLOL
HALOPERIDOL,PROPRANOLOL
LIDOCAINE,PROPRANOLOL
PROPRANOLOL,TERAZOSIN
PROPRANOLOL,VERAPAMIL
PROPRANOLOL,WARFARIN
ALCOHOL,QUETIAPINE
AMIODARONE,QUETIAPINE
ARIPIPRAZOLE,QUETIAPINE
CHLORPROMAZINE,QUETIAPINE
DIVALPROEX,QUETIAPINE
DOPAMINE,QUETIAPINE
GATIFLOXACIN,QUETIAPINE
KETOCONAZOLE,QUETIAPINE
LEVODOPA,QUETIAPINE
LITHIUM,QUETIAPINE
METHADONE,QUETIAPINE
MOXIFLOXACIN,QUETIAPINE
NEFAZODONE,QUETIAPINE
OLANZAPINE,QUETIAPINE
QUETIAPINE,RIFAMPIN
QUETIAPINE,RISPERIDONE
QUETIAPINE,RITONAVIR
QUETIAPINE,SOTALOL
QUETIAPINE,ZIPRASIDONE
ALISKIREN,QUINAPRIL
QUINAPRIL,SACUBITRIL
QUINAPRIL,VALSARTAN
AMOXICILLIN,RABEPRAZOLE
ATAZANAVIR,RABEPRAZOLE
CALCIUM,RABEPRAZOLE
CLARITHROMYCIN,RABEPRAZOLE
CYANOCOBALAMIN,RABEPRAZOLE
DASATINIB,RABEPRAZOLE
ERLOTINIB,RABEPRAZOLE
ITRACONAZOLE,RABEPRAZOLE
KETOCONAZOLE,RABEPRAZOLE
MAGNESIUM,RABEPRAZOLE
METHOTREXATE,RABEPRAZOLE
MYCOPHENOLATE,RABEPRAZOLE
MYCOPHENOLATE MOFETIL,RABEPRAZOLE
MYCOPHENOLIC ACID,RABEPRAZOLE
NILOTINIB,RABEPRAZOLE
RABEPRAZOLE,RILPIVIRINE
RABEPRAZOLE,TACROLIMUS
RABEPRAZOLE,WARFARIN
ATAZANAVIR,RALTEGRAVIR
CALCIUM,RALTEGRAVIR
CALCIUM CARBONATE,RALTEGRAVIR
CARBAMAZEPINE,RALTEGRAVIR
ETHINYL ESTRADIOL,RALTEGRAVIR
LAMIVUDINE,RALTEGRAVIR
MAGNESIUM,RALTEGRAVIR
METHADONE,RALTEGRAVIR
MIDAZOLAM,RALTEGRAVIR
OMEPRAZOLE,RALTEGRAVIR
PHENOBARBITAL,RALTEGRAVIR
PHENYTOIN,RALTEGRAVIR
RALTEGRAVIR,RIFAMPIN
RALTEGRAVIR,RITONAVIR
RALTEGRAVIR,TENOFOVIR
RALTEGRAVIR,TENOFOVIR ALAFENAMIDE
RALTEGRAVIR,TENOFOVIR DISOPROXIL
CALCIUM,RAMIPRIL
DIGOXIN,RAMIPRIL
EPINEPHRINE,RAMIPRIL
FUROSEMIDE,RAMIPRIL
INDOMETHACIN,RAMIPRIL
LITHIUM,RAMIPRIL
PHENPROCOUMON,RAMIPRIL
POTASSIUM,RAMIPRIL
PROPRANOLOL,RAMIPRIL
RAMIPRIL,SIMVASTATIN
RAMIPRIL,SPIRONOLACTONE
RAMIPRIL,TELMISARTAN
RAMIPRIL,WARFARIN
CARBAMAZEPINE,RANOLAZINE
CLARITHROMYCIN,RANOLAZINE
CYCLOSPORINE,RANOLAZINE
DILTIAZEM,RANOLAZINE
ERYTHROMYCIN,RANOLAZINE
FLUCONAZOLE,RANOLAZINE
KETOCONAZOLE,RANOLAZINE
NEFAZODONE,RANOLAZINE
PHENOBARBITAL,RANOLAZINE
PHENYTOIN,RANOLAZINE
POTASSIUM,RANOLAZINE
RANOLAZINE,RIFAMPIN
RANOLAZINE,RITONAVIR
RANOLAZINE,SIMVASTATIN
RANOLAZINE,SIROLIMUS
RANOLAZINE,TACROLIMUS
RANOLAZINE,VERAPAMIL
CIPROFLOXACIN,RASAGILINE
CYCLOBENZAPRINE,RASAGILINE
DEXTROMETHORPHAN,RASAGILINE
FLUOXETINE,RASAGILINE
FLUVOXAMINE,RASAGILINE
LEVODOPA,RASAGILINE
MEPERIDINE,RASAGILINE
METHADONE,RASAGILINE
METOCLOPRAMIDE,RASAGILINE
NOREPINEPHRINE,RASAGILINE
PROPOXYPHENE,RASAGILINE
RASAGILINE,SELEGILINE
RASAGILINE,TRAMADOL
ATORVASTATIN,REGORAFENIB
CARBAMAZEPINE,REGORAFENIB
CLARITHROMYCIN,REGORAFENIB
FLUVASTATIN,REGORAFENIB
KETOCONAZOLE,REGORAFENIB
METHOTREXATE,REGORAFENIB
NEFAZODONE,REGORAFENIB
PHENOBARBITAL,REGORAFENIB
PHENYTOIN,REGORAFENIB
POSACONAZOLE,REGORAFENIB
REGORAFENIB,RIFAMPIN
REGORAFENIB,TELITHROMYCIN
REGORAFENIB,VORICONAZOLE
REGORAFENIB,WARFARIN
CHLOROQUINE,REMDESIVIR
HYDROXYCHLOROQUINE,REMDESIVIR
ALCOHOL,REMIFENTANIL
ATROPINE,REMIFENTANIL
BENZODIAZEPINE,REMIFENTANIL
BUPRENORPHINE,REMIFENTANIL
CYCLOBENZAPRINE,REMIFENTANIL
DIAZEPAM,REMIFENTANIL
EPHEDRINE,REMIFENTANIL
EPINEPHRINE,REMIFENTANIL
GLYCOPYRROLATE,REMIFENTANIL
LINEZOLID,REMIFENTANIL
METHYLENE BLUE,REMIFENTANIL
MIRTAZAPINE,REMIFENTANIL
NALOXONE,REMIFENTANIL
NOREPINEPHRINE,REMIFENTANIL
OXYGEN,REMIFENTANIL
PROPOFOL,REMIFENTANIL
REMIFENTANIL,SUCCINYLCHOLINE
REMIFENTANIL,TRAMADOL
REMIFENTANIL,TRAZODONE
ALBUTEROL,REPAGLINIDE
CALCIUM,REPAGLINIDE
